condition,projection,bits,context,sample_id,block_index,n_tokens,input_sha256,labels_sha256,nll,delta_nll,kl
WK8,WK,8,2048,2,76,2048,de5839302a1f8be2c62c604f2a574a4e959bf6b8903e83a6528c3e8615c4c71b,c10726a949d67a001e8537b229d682cb6f430e75a3868ab2eae32d9da26409f9,2.5215988159179688,0.004437923431396484,0.0008892006007954478
WK8,WK,8,2048,3,140,2048,5b5fbf9ed2f90d3b56310892d916c60c1590342ea5efacb9055505dca880067b,d5207eb0c712b5e67966701a30db2e91852ae6e21ce9c45201858637c2f46300,3.0686068534851074,0.0016369819641113281,0.0010300001595169306
WK8,WK,8,2048,4,44,2048,e83fe1126ef11362ca2c510be3b9d801a80d2ba95739f3b5bfdc1c5bdc635f58,d74147700327ce101764c03fed40a4e9745f79d073ec2b8c2585e025a259eb33,3.1231555938720703,-0.002695798873901367,0.0011526825837790966
WK8,WK,8,2048,5,20,2048,7297e92a528f854e162bf26846df4827597b3fef35dc0f8f0d160c27e12b82c3,3692af9e0a10e0563d9321971b56df001f57667c95cf35add673d55ed7e23fa7,2.514540910720825,0.0018928050994873047,0.0010004781652241945
WK8,WK,8,2048,6,63,2048,8d664704323e367f28e3fd14b1876e6e79b849e0a92a52cb7ab13e1f007648bd,010e9d87cbe94cd96a9c80e5a3acdb481237f902e2804ea887c5699d00f93f28,3.2556114196777344,0.0030105113983154297,0.001087420852854848
WK8,WK,8,2048,7,37,2048,43eb711a5f90c2da86caadb1f57a6d78e33dd772ea669a188885cf29a856c8a9,e94543186b5037fa285edb016058de7c6a1c24f0ec5d2694716bbc221f735ca8,2.0505013465881348,-0.00035643577575683594,0.0009617836331017315
WK8,WK,8,2048,8,142,2048,60f0636d47d2144bac213771617e6d26b641c621ca5598aa6f94d92f168e4440,961aeef219281deb3487d874ef56d4a1feeb09133cbb127c516026756b7d403d,2.8126561641693115,0.0021393299102783203,0.0010655687656253576
WK8,WK,8,2048,9,54,2048,f2d06d6fadbb94a6b9673c03f34c5702bc62868f6af9464c5fafaf71bb3a7452,f825257be6a05712af7879420152d60daed2ff0ae2a63a9fc03ed9511493c1f2,2.218165159225464,0.0014247894287109375,0.0016061854548752308
WK8,WK,8,2048,10,64,2048,309614f012e5fce8093ce5bd71979c6769344662aea1ad23a758d80708177086,5a689a9bb73117e9c73743ba89fbb373d253f702ca903217581c61da3020d81a,2.4053168296813965,0.001178741455078125,0.0010401109466329217
WK8,WK,8,2048,11,82,2048,86b2e0be9829fa6afb50279461e5110faf95d29913a0b230fb6cf8d31281b03a,6e77798e36b094b40ae44b70ba876c18c99fcacb76db84d01723e016f28d9933,2.159301996231079,-7.557868957519531e-05,0.000889367947820574
WK8,WK,8,2048,12,125,2048,0316e0ba92bc822a1de2775956f65f0c449bd8c94ec709d81a23aad83fd15618,214473bd123f552092a6e64a2a3621184d456c2f0d32d3655533ba4c0f6adfda,2.8027000427246094,0.0017588138580322266,0.0010325545445084572
WK8,WK,8,2048,13,25,2048,fb26dda67f40a157e5ce636f903062716d27e87ec6b75b77ae16773d4868ab89,b8c27a347ba7cd7ec1011c72802452816fdd20b467d1acf46668b8b7a5a2289e,2.7679014205932617,0.002382516860961914,0.0010011784033849835
WK8,WK,8,2048,14,87,2048,d26d8831d4c6979689eccc963c941dacc2bb0f37fcc3467d1cef84078b6e23b3,0e26ddd8753ff529d3768c603e1b0a8ad9517c33a7e2bc26e322019bc3e7508b,2.5116829872131348,0.0008528232574462891,0.0011801617220044136
WK8,WK,8,2048,15,18,2048,2ad8fea8eaecfc4553fbe62df1d5188f2ba449614bb15e7d1b2abbf345a06b25,94b444d9a3f586aa986876eb813ff24e32e2c4a560e2e6f9dece8e2df242a679,2.474778890609741,0.0017540454864501953,0.0009666889673098922
WK8,WK,8,2048,16,141,2048,b7ab366b5b5a4f68aee22bbff6cfe4218a75efcc7c1b2ad2456e37b059101498,2be48fd263dbe7cefc17f7bdc88170c66cc1f4be1d216141a7a3ff6912f00b41,2.6726229190826416,0.004717111587524414,0.0010347322095185518
WK8,WK,8,2048,17,130,2048,b62d53caadce94fd5ba6fa7cdfa65ed44699a81a82dca75cc95417b342a3c51e,a963b5699afebb47190fd1b00e793b97d22f8bde30db62ff5205aacff596f9ec,2.5803446769714355,0.0038437843322753906,0.0010863897623494267
WK8,WK,8,2048,18,133,2048,5797ba35b7ce0b63444139260cd65066076e06aa4b806b1d02e0c8a2b0102414,5a168b747e18c2198035a699c6733e1d2599eec07a962204e9fddc525219ed30,2.5233309268951416,0.0016553401947021484,0.0010540029034018517
WK8,WK,8,2048,19,33,2048,d20445cc193883501468e35adfada5878439f438af3dc6844777523111576558,6954d31dd34b120c9ab2b7833f74bd5922bc512f883bc47d94195e8780302755,2.4943790435791016,0.0008764266967773438,0.0010108666028827429
WK8,WK,8,2048,20,102,2048,57841b4586f83294fc5729b94566df9615b3b04974af798add7ae75c8b79f2d3,7724d043965d6163663a8328c72325922ec1f831eca6cf0624850025699e60d6,2.8153669834136963,-0.0011641979217529297,0.0010531035950407386
WK8,WK,8,2048,21,132,2048,ebe7817d56ad234df4deb7efb8e4a5fca5774e1b3cabc1dd0a0335618ec4961a,a959ae63e8fd1d94df13ae7ce75516b73ed0f39f5cae77994704057859fdec5f,2.5081868171691895,0.002087116241455078,0.0009503072942607105
WK8,WK,8,2048,22,83,2048,0ff04edd0674d3d12caf3774f80e9155f7181b923be2ecc75eb6f9e9be756f41,618e93f2e58f4c7f136a5d1febacad4143402137b30c052b99b7179f437b5ebe,2.1745171546936035,0.002587556838989258,0.0008791787549853325
WK8,WK,8,2048,23,101,2048,810951661c56ef3c1b9b659222ae0bca609f1c07f8036b9e327293da15f371aa,bc0baafb97b97d691efb2a5ec641656058353eb19aef6689403796499044ce4d,2.600407123565674,-0.00028324127197265625,0.0011824551038444042
WK8,WK,8,2048,24,7,2048,41e06daa2a7e37533d6fffcf2661e9e0e6bdd80a8f8d18e54bc9be26a76a054a,7e99d981947b5f318bb42da217df580bdce04d5dc13ce96e8c17a147efa7463b,2.3905200958251953,-0.000843048095703125,0.0010809637606143951
WK8,WK,8,2048,25,21,2048,df7e33adad9e3ede3627d728d75a1108c18befe55c36441fbfb7c356ccec116b,4f6cad4813e36d69870a7b3002cb9b847600d8e78d5f8332bc9615891ec28902,2.878173828125,-0.0025463104248046875,0.000992853892967105
WK8,WK,8,2048,26,74,2048,7cd1b0efcf370504101019d10b314309f11a37f0ead924f09da71f83a5c2c8d2,e5074e0575902b83a57eddcd2bc2ad2ad046a127acd8c395de488bf5a4166564,2.651681423187256,0.0038394927978515625,0.001183127867989242
WK8,WK,8,2048,27,97,2048,44b7b8544c5d1e2aa738d3bae9e35d03e35daafcf87431dfe3e5a2b3d77f89a0,e344c2edb60abad53141095e4f04ef9e8e97c76c5d09b77882cd28f45fdd897a,3.036609411239624,0.0011699199676513672,0.004562889691442251
WK8,WK,8,2048,28,93,2048,6eb56b8c416e857cc5bf5fffd1f31290a1b6b0d2ff1bc8a9b2f795ad6bffb602,1ca4b4b8f82c674774e1774730ba65bf017f8323e1452aebea426356f148c460,2.994814872741699,-0.0004584789276123047,0.0009491672972217202
WK8,WK,8,2048,29,45,2048,7907c4635e56710fea650a063d9df965f67dd0b53d4c180d3ce2eb5b79629e1c,e97f332366fcfa6a6614e78e696d91d8f8399eea6e198cb2de1f410d5e33dd20,2.9545979499816895,0.004760265350341797,0.0013157350476831198
WK8,WK,8,2048,30,38,2048,2aa9ba64e24973c9ea5870ab2b2addab92242167cd079c50d5a2768033bc7fa7,c316e7dc6a4bb8b433c5c0dfce05834ba4915f0b6a5ca205ab105146837c8b39,2.1589276790618896,0.001535654067993164,0.000983919482678175
WK8,WK,8,2048,31,115,2048,c1c45b89c803ab3ea9d5d8dfd237bfa4208784fb2750e3776a8a9b49fc4abef1,533a47d55446fcf666704ba8ed23852f8e4a1d41e5f806f050c597a7f8c50c7b,2.7676796913146973,5.4836273193359375e-05,0.0009987473022192717
WK8,WK,8,2048,32,8,2048,07e7acf1c60a54d81f6df25c939b3b21ed695fd2fb59caed81916f0c4f707356,bdeb930a4207b8ff5ff249d0f3ee6fcde3dc58085c4bbde6b433293cf0a61273,2.6262030601501465,0.0028905868530273438,0.001179794780910015
WK8,WK,8,2048,33,116,2048,f959970dde811e8c8e5d861c0903e42b89f09c24b19135c8152fa01642bb81a2,0685a518770b23c4d3f80b498a001c334920e67e44d40a9150eda130137865b9,2.929530143737793,0.0038628578186035156,0.0029121888801455498
WK8,WK,8,2048,34,72,2048,f2c268e2e4089895cc36a0409f7f1f891887db3508bf22e9148a4b702f12a668,b0b619b31d20f2c29dbb766b917dbd86b8a50afb135e168b3734540ca9c9fb35,2.9872093200683594,0.004595279693603516,0.0012189835542812943
WK8,WK,8,2048,35,120,2048,2a6a0c3843fb9876d3c15da81a5d7793ae4ef5a612471f58c6eee2b6bda5a500,780f6a0375f372d30edcd4c5a61f1bc4544aa4fc1b334e7f43aaa46236482054,2.779630422592163,-8.320808410644531e-05,0.001035218359902501
WK8,WK,8,2048,36,49,2048,bbf015dc98d089a483ee657bb417b2f8df90908e49032f9ef4f09bfa44a6802a,18c916d13b82b14e38589a1d0c4835e4df2bb26eefb4bb07ccf03ef0be081bab,2.4590485095977783,6.9141387939453125e-06,0.0010913379956036806
WK8,WK,8,2048,37,50,2048,4db36b854aa496a979993dae42abfa30d51669c4089495df01169bfd82246d33,351074286b5a34fa8adf99e04d3644cc163def76a9aae628478b069e5a32f044,2.8306117057800293,0.0012710094451904297,0.00100987299811095
WK8,WK,8,2048,38,88,2048,6f66de84b84ada174908af403445d9b255009b390102e9dc9760b816611b66dd,49a7c93f0f2af5f780fffea7064d9d241e2509dced42c3abbd32a56e492ce2aa,2.752328634262085,0.002145051956176758,0.0010035568848252296
WK8,WK,8,2048,39,86,2048,f61d15167f8d4133ea214c6666aea81a11ca189ca4a51df3d7df4a9f32dbfc41,c5e210333fdce11cf0ffc53cbd016048c41ba65eea40da1ebf27e6289a545d74,2.4111523628234863,-0.0042247772216796875,0.0010765597689896822
WK8,WK,8,2048,40,69,2048,ecb1483dc2e18caffacf41f5e510aeeee70b01740c46e4d338fbff394cfa1e65,79231f9fedce47c9c1feb74a08316a3b500170a537fc2f2351a8f8a721821c13,2.6404237747192383,-0.002721548080444336,0.001361789065413177
WK8,WK,8,2048,41,96,2048,60c27b336ed6a8c18fcde80ee352f70080acee19cc854da8827c632921b61b5e,8c3e5ff1d60b7548fcd1a4f8c417514060ed9b659b7a5a575c14ef1925104cfd,2.9076783657073975,0.0014603137969970703,0.0012811250053346157
WK8,WK,8,2048,42,111,2048,054544cd89aed87b240dcb8f3350fd75fa66f9e7b310fa040ad62159998db107,13a648594c238852dd1b3abf875dd8bf4a1978c053d642bddd1692473a3e7152,2.388397216796875,0.0006749629974365234,0.0009138964232988656
WK8,WK,8,2048,43,104,2048,194b0036f6eed8ac0679b3de5ab18e204fa3e36fe5703a2f511e81d630aaf9a3,064c0b4ec4484b608e9ebe64d56ee52bae7dec939a75c427cf6d456609ede927,2.759122848510742,0.0030341148376464844,0.0010789120569825172
WK8,WK,8,2048,44,134,2048,6623021a970793613e7d29b9cfdb580ba70f8beeadf6f8022203685ee0d04d09,35a8240aced5f3342922bc29b4c3a0f2797fc85b5a25fdda70f322c4a98d814a,2.9815006256103516,0.001682281494140625,0.0009288899600505829
WK8,WK,8,2048,45,67,2048,5b7435eb8294094e094a8a5701b004aef2f50a4d5ff8da62df0d653d0d147c91,9f3d068bd2e1e4d34eb11f4d46868290394a0457735daae194d9535eeb8749f6,2.4741146564483643,0.0025787353515625,0.001021700561977923
WK8,WK,8,2048,46,52,2048,c42df66f179fec4bed6bc6ea75bb298576f34b33edb5192c11fbecd6ee5e2dbf,8efaca47c011af5cc3dbcc9976937b2db472b6883165a4b61b1c6d482177dd2e,2.395073652267456,0.0049402713775634766,0.0014525891747325659
WK8,WK,8,2048,47,123,2048,2b2bc4354b0f7c5298df20248b65999583dc40b7b5d8913860b58d4f31a67d71,92ec347e73f2c28e990fe2c167de0f568f58956826ad0a2ae3285dff6b3f6549,2.2731456756591797,-0.0007576942443847656,0.0009898270945996046
WK8,WK,8,2048,48,10,2048,b75ad37e7d25a7dc1e7d9e7e93724b6215417732940da4816877f2402295aa1b,6b09c3f673f36dba501cbeb6fdaae7f5829b08b1355f8db9c3c876f6379e35f8,2.6531052589416504,-0.002649545669555664,0.0011182734742760658
WK8,WK,8,2048,49,59,2048,795245b19899ac5ff529bac36cee69fad97689199431ad73acbed17d3dd720c0,d71ce66ffdcabc51b81db45c39f52e1e86cf9f8fe0444582f1fe9f503c045052,2.2738351821899414,-0.0027513504028320312,0.000999805866740644
WK8,WK,8,2048,50,90,2048,3eb8eb91c811f87efaeebe3e66e4f3897e5654c9e36a9d97d28cc38f7eaf90cf,30805a0e8a337cc57db7f2c0b50be3bcdf3272a1346162ff31b1ad6889f9fc52,2.8480660915374756,0.0023193359375,0.0010450821137055755
WK8,WK,8,2048,51,12,2048,3924e212376afcce822167775e4b7f6df72bd9d7a50dbd64e80a7c03b1f66fbc,37708bd58546c27bdb9cae546b81e57dc5a2eb6d47df5a0378d7042c4fd7d517,2.555173635482788,0.0031309127807617188,0.0011847112327814102
WK8,WK,8,2048,52,6,2048,c28653fc6962ad492ec2f12b1c4a8beb9b3c7bbb0e43bfde89118454817b1911,99d2ff942dee6e18b7310f08e0dd1b3be52ac486659065f315ab42c860f22c22,1.7744386196136475,0.0031800270080566406,0.0010133839678019285
WK8,WK,8,2048,53,98,2048,0261aee3ed953c97e4fb48910abf3791263f66ad55b9be4416d9fd65ab27ce53,8872cb58f2aa79bd2ac93fd12e7e93ece1e8d62f75e2fe6f9f5893b715a119f8,2.7666609287261963,-0.0008153915405273438,0.001010473701171577
WK8,WK,8,2048,54,62,2048,393e78b9d9b51099691e9c74ab844641e556e1535efa0e4137f7df16f6818990,38a27596f5954c7e8e4657b0f7dc66de70bbdc8b52b646f83742fb167a054de9,2.85109806060791,-0.00063323974609375,0.0009425656753592193
WK8,WK,8,2048,55,106,2048,b1f856d8e8c275e63f8a8288f5c8764488e7b3b158bcf40e8c2469cac18b1e6f,2c627def35cfa18f2ff5ab126f7c551da612364c88c94ca4778d21575f2d8793,2.7781481742858887,0.003525257110595703,0.0009982051560655236
WK8,WK,8,2048,56,48,2048,111e846c1afc51b385724b25cae254b8fa61a0f8e149f7314fdd2755acadefea,9c6bcd41850d9733d86da30d8d6afa6340b6e9a1991c63775d86720057114be2,2.799699068069458,-0.0036695003509521484,0.0010781136807054281
WK8,WK,8,2048,57,57,2048,d96ff1c537de5b06937f53c52ab2118bbd5ffbbad5f65869e80aefc960096fa9,0533da760b7430289edcb0ecc4a5aba86300b061c241ea3a61a9a96321b53322,2.0063397884368896,-0.0013709068298339844,0.0014509898610413074
WK8,WK,8,2048,58,89,2048,d1c1922e23951e32a5e86cbcef1277adfd4dc526531597871b17c992328ae3e2,3923c7bc803d17e21ed437c3f884591a3588622249807a36291c1f64acb51462,2.768805503845215,-0.0011768341064453125,0.001219306723214686
WK8,WK,8,2048,59,85,2048,7a73577bcda1b69b229dffce519dcda80cdac6bf9b9ad5ae1fb4b14b72e68f5e,c018fdc598792ea0693ad2bbe112fa4244d58227c28c329804b8c6711091f300,2.494452476501465,0.002364635467529297,0.000937065517064184
WK8,WK,8,2048,60,103,2048,012cc3d5a10bf9cf1283c429a3a0b4aac838a72e6ffc3199aebd05ab0544d2f8,411a89e73bb96f8e952c1fb17ae271fbbe727130554d2487fd271a065a06173b,2.5767319202423096,0.0008466243743896484,0.0010337810963392258
WK8,WK,8,2048,61,75,2048,9efbf84514b0fea9bb09d35d2dab9bd35ee4ee605bf6d81e21644e0d1f5b9042,9c472be30a0fccbaf0328a5d699042a37a297300c41334ada29ad935df57fe2e,2.5650594234466553,0.003607511520385742,0.0010040189372375607
WK8,WK,8,2048,62,51,2048,d5e97c1df65c6b9fdc4bb3d7ed0fb43e9f6a51caf6d1f9c3c10d12391920ad93,826d4c2394fab556d93fc50aa12353ee5c1b8ba340cc2b5d90a4dfe6230a1d6a,2.4510481357574463,-0.002166271209716797,0.0008984534651972353
WK8,WK,8,2048,63,43,2048,696893d293ec00b6be32eb5fe72ef425b858014926f21e7427d652154ec51c69,23a5e80c7e804a71baa38866b1723d47ec9104973a14945bd678e436c315cb3f,3.3227899074554443,0.0028486251831054688,0.0012898811837658286
WK4,WK,4,512,0,68,512,ae16cd2f87fc656abc0929021075a3b9ed61f3e88b34184754e7dbebd76ec193,08256215c109e87d3a72dfa0489d9857afb1e4c873b20a9855050de5b59437da,2.7948155403137207,0.01790308952331543,0.03174469247460365
WK4,WK,4,512,1,100,512,3b744cfa8d587e08d920606f255dd1689ab24c6276571e94ed0b74be1d01de43,25713b5578546ce636ce43536d8158b6f6a73a191cc66a03ed5b11784e21cc6e,3.096700668334961,0.039914608001708984,0.023585118353366852
WK4,WK,4,512,2,76,512,218ba9a35776a953f13e4b544faf23f37bab2530c1aa178ce5a18da6c78482be,7d3c80f663038307dc13a0f815e3778b452a435ba7d496806dbdf330ceac3ee0,2.8554916381835938,0.013355255126953125,0.013061887584626675
WK4,WK,4,512,3,140,512,99ad214b32ceb627ad7dcd26e7c4b968490d2921509ce77b169fa235b400825c,7671c21d03fc9a4d83c7f723cfcf939130c01a6c7b3ec7823dc31d6e7263d943,2.949319362640381,-0.01948261260986328,0.01670702174305916
WK4,WK,4,512,4,44,512,bfa95e7ec878842678803ae23d2a234a823eec1ccce4b61c63bedfe94615385d,c456c6ec69e7331b0b7c013a7377a60f693e7e74eac82c3aaa340066e042521b,3.8838133811950684,0.013903617858886719,0.01773688942193985
WK4,WK,4,512,5,20,512,0df6561709ae94fbe1d725835527b1025919ec0d4988ff7390e6b4617d148a0d,c1783a1aecf214b8e69bb00cdb61ea0e1823f8dc33e50cc8bd98e00de72b6314,2.221635103225708,0.02547001838684082,0.012931901961565018
WK4,WK,4,512,6,63,512,cb419afdeacc3f41a32badc0ebb2d0c499e6e00d780641ce39716478df0a20e5,861412028ae1bd379cc93139160cd0d9e6758e84f6347e077159c88cd83c7061,3.6995716094970703,0.01160573959350586,0.02019556052982807
WK4,WK,4,512,7,37,512,b8ac611453ddedc7866701f4724f89e267e033102f94cf1edc0fcef046767649,0ab46fccff21d8f4768f9458aac7ecca09d52c8a0f59b5124e1bb1c281128eb8,2.50168514251709,0.04689741134643555,0.020942658185958862
WK4,WK,4,512,8,142,512,3b878cc815eb2fd63fd166af88f34400e0044851af5f0199430452887354c73b,c6fc77e555e59488c7bf941f5fe2ddf1203ec29adba7ea64e262b9c61c8b3c04,2.7385568618774414,0.019631147384643555,0.017586741596460342
WK4,WK,4,512,9,54,512,c86b7db60afbc145d9762cf4ed3e9d4a646ab6beb6888ab76dfea844037ee385,d4e2357b45c895a3837df5ed504ec9c958364adcd1982e5bfdda624264699066,2.8504350185394287,0.003903627395629883,0.023083124309778214
WK4,WK,4,512,10,64,512,beaec156fbaa2cc61d2299fa20f7f0d8a42d1931fb6ef189b1b57fd78698a8bc,d7a22ad9f4026fab50e53fc63eb8fa8ff3164267a997dcdc6f31facd73d14233,3.1895415782928467,0.011546134948730469,0.01968972384929657
WK4,WK,4,512,11,82,512,a87dcf72965b9fd725594e983ccccafbff1f57504062f003d18769489fd7ea8e,3751210f5da4d56983a9edb710506df1239958a2a8a36654f223f62d48233904,2.5716464519500732,0.010845184326171875,0.018084147945046425
WK4,WK,4,512,12,125,512,ed4bc71e91b94bde605bf581c65860792a6c1e2992d889ac41c403096d155785,f67585beb4a8cdd5b8b31e251d29a7e09279f0d0a355c4d8cd90b11071355aa5,2.5449678897857666,-0.00777435302734375,0.01558308769017458
WK4,WK,4,512,13,25,512,d6aab0a496126054e48aa051bf1bb7ff85c1707e459a1405e9fb5871a99c9d77,d24849b4be0d0b0eac3ec00e9c4cdcaf714bcd92b314cb0e6412431aae68e06f,3.2982871532440186,0.0422213077545166,0.023660607635974884
WK4,WK,4,512,14,87,512,9b1a4ade0323a3a637607e28dde6a773faa87580f3f967d3d27f581731d262eb,b978b20d5267d054cb5a6cc8bc87d71330d70eb7eaf4011398577fbb4186bc25,2.6642823219299316,0.018320083618164062,0.023473519831895828
WK4,WK,4,512,15,18,512,19175ed1e88a1723548455982303dbb668ffa2879119aa2536679baedce70e1c,4b5642cb01e3c7fab6f171b7b5fe3e2093e064b0697dc0f6461b3cf96fee3666,2.8562333583831787,0.0029866695404052734,0.015026913955807686
WK4,WK,4,512,16,141,512,b1bb9ebc0420c60b2de6eb3d1b3dd33639e5e974c3e029df21b8de723d0050d2,c6529ade056fa5ad590f3d7b67bb5914d000d1949d0f03f6acb8286d6fee9fce,3.418161153793335,0.01847696304321289,0.014960217289626598
WK4,WK,4,512,17,130,512,1fdab8c48d099f86ec6048f89b43db1273768c11d43cdfdb2b102316b0c90378,644effaed3d64c5d78d31ef525516b354c50545a832d818930a38404ac3a3b9f,3.0930442810058594,0.04152250289916992,0.017425356432795525
WK4,WK,4,512,18,133,512,ce122db72e7ef3172517f7508e60b074cd0e48cffbbbbf5a6eaa07cbd36c0399,efcf13a92162dcbac73615cd17a4055c5bc6ebbaae804ac0fa7b8ea911b0bde8,2.6730282306671143,0.050322532653808594,0.029628463089466095
WK4,WK,4,512,19,33,512,dd3128a9ef793ddf9e9f294319a2b360cc15446ad5ad5e768d58375ac46f57d8,d1f96770ba4fff5f404d930d614910a50ffcf629145ab0c3a9be3a7d0d4a6a29,2.745241641998291,0.020366668701171875,0.013596905395388603
WK4,WK,4,512,20,102,512,5d859c5643c83feb10bbd789bd43b3d785eea3ba0e317a8dc4339205b49030a4,8d749c41e642f93c2c9e23b7c36b1a260110d08663e0709af65afb8be9818be7,2.888321876525879,0.001583099365234375,0.022666970267891884
WK4,WK,4,512,21,132,512,6301047c5e01b65f720a5df7598b0193b9a616788d3ebceea7c8ea3c557a6319,2a793c11483275658f9fcc85b3f70bf1ca9ccedf8d784f93673fdb70248d6262,2.783064842224121,0.03170013427734375,0.02261511981487274
WK4,WK,4,512,22,83,512,4a19f00faec7f7a4366c30d505fb475f2a7f192ab0d555bb147f7a479899ea97,0f5e77072631e58c2319b5180446366f7a46833c2eec564de75ece6a1d4ffea2,2.736935615539551,0.006986141204833984,0.01730012707412243
WK4,WK,4,512,23,101,512,98fd1552d1b6b33f61534cdfc6b173db98b9e091d5fa89e3738ff5e20555099f,0df69f0a17acddb90ae66ae6629fc602609bbf5f7a0fe733e5a724d3a9ba21c3,2.5180015563964844,0.01819753646850586,0.020121967419981956
WK4,WK,4,512,24,7,512,8628f147d8ba311f3331812340c7a0d3d29f803b14909474fe478fd9e71a860f,6f568a3ea896c63aa3ce960b5e1088c26f8a132354f2cf94c611ea6f3aa7588c,2.6305782794952393,-0.01322317123413086,0.017461493611335754
WK4,WK,4,512,25,21,512,a49f726c8d23b3d3338f988ce283efd804cb31fd133960f513b494f10c918afa,02356aaa666127b370708a5fc78fee6a48f84ff24e38ee53eb27f546488ef8b8,2.947373867034912,0.012600183486938477,0.016327690333127975
WK4,WK,4,512,26,74,512,175163fcdf2b738f5bdba615d91bbec70a2d6766ec75d92cff25a3b5d80029f9,01001a3e575af55b15ff3e3537a932f78439134aebab718d6c2926a840f557a7,3.5476129055023193,0.004647970199584961,0.022639431059360504
WK4,WK,4,512,27,97,512,c311158b5fa0b5f1221f9a397a704f66754fc02513d38a6e748451634004f2ee,c5394ba5aae3a0bbd6648757f669dfa515620f554cc0d533962c119fc9c366b8,3.080143928527832,0.004259347915649414,0.01519992109388113
WK4,WK,4,512,28,93,512,c9f42896c7c32f34c6db6e60d286b701f94c1ac24ef31c3df64cbc5e777aebd2,445f4169214d04606ee7bd860a76e6d9a5309133f2e4e93b4586385cb304713a,3.127983808517456,0.002614736557006836,0.01677975431084633
WK4,WK,4,512,29,45,512,115989fee52a2f958d8a70912f5a0148d025cece056a65329a8b13668f2d3532,5b0284ed5eeb833942eb4fb22120e4cceca24899ebf7abcfaad5d786db45dfb0,2.8742313385009766,-0.0032148361206054688,0.021878782659769058
WK4,WK,4,512,30,38,512,c620ca7a880f4f94b50e21893e805bb726552a7c6cfef9e0a503bca0bb5d8678,59d2ece4ff7b18dc6d5a3bf1f6eb330b37bf36780a042e2d3e9f176c2b475f9a,2.4762067794799805,0.002834320068359375,0.01527582947164774
WK4,WK,4,512,31,115,512,3f912710cbd320f42462b53d3823db0e82ae0e4038739ff5fb53954a3d2a6105,060a582ba59f6c2a8fedfa29cc123c3f656bd49005710c8343a837a5158e95f5,3.023000478744507,0.0033521652221679688,0.016912460327148438
WK4,WK,4,512,32,8,512,559b45f908701914464a398a4e23cbd2dfb27f0f616685418bbe0774face5a6e,cc8e0595a7e15fbb2080fd8ef63b4b198f7fffafa5b859b90cb0d41bee6a5ad6,2.4127960205078125,-0.03177309036254883,0.016342591494321823
WK4,WK,4,512,33,116,512,2f78d326cc0a7105fdb2e5a61e47c535a3358d457563c0678ccaad7456bfcaac,8fea6b19518798fc04451d274688a8fa6eb371a5146b3b070a6ebd27d05a0625,3.1744489669799805,-0.0055103302001953125,0.01900346204638481
WK4,WK,4,512,34,72,512,2f7c90082b8e4f35e68e68fbcba1692814d41595bec18578482d5b80505d881a,9dbc4089a84b42672bbb6f9eeaa48cd5e3f7417ad1a907f3000626abedb1d6cd,3.1258609294891357,0.017147302627563477,0.022158261388540268
WK4,WK,4,512,35,120,512,01e141aa9d676652f27cacf8ab88780d0484540fac271a62f976d214af9149fa,3450ba805db1aa894f32325471fbf9448fc348b352a851c853d3c8844e353145,3.3162147998809814,-0.008388519287109375,0.03541029617190361
WK4,WK,4,512,36,49,512,df7d4f6662a123670bc217259167c9d6c9f828f13bcd2fc5d5edd807a5d68a7c,5347734da6baec6e402c6847a72db52512f43b6a0edcd09ceb1eb3f923a7af0e,2.964163303375244,0.0007889270782470703,0.027066491544246674
WK4,WK,4,512,37,50,512,1c3bd6c353e6a779185ec2cb40ef64d8c301d5ff264c26db6291eae8572229dd,9dcb403873ab4a96716786b9a28d9a96e76cec3b790a0778616fab8478ad43a9,3.1260006427764893,-0.0010128021240234375,0.02311871200799942
WK4,WK,4,512,38,88,512,688111a06788bbd40c7736892676fa3687d1a1c1e1b2a364822dffb60acf1371,ec63481c58c7ee04521cd54e657ab30719e07e01ba379f2b0064eee1ec059448,2.832096576690674,-0.008298397064208984,0.02917022816836834
WK4,WK,4,512,39,86,512,48570697a4dd16a0b55c07054277a4d400361b2e40e120f9bd5a280079991a7f,f017ff30e5905c55f293a04449e1da60521d3043d943b46487158d7c97c078f5,2.9997074604034424,0.00560760498046875,0.023188211023807526
WK4,WK,4,512,40,69,512,2d4feeae75c71a033ddef463f9c049033211872b8173cacf8c61b2773b4ea977,d07765c8ad80133cbdaad2c2e6734d6acb3a97df0c86a3316f5f9b6ab2ec897b,2.785856008529663,0.03194141387939453,0.02274729311466217
WK4,WK,4,512,41,96,512,b2d66294528c77f2ce5542b63c560b53a019ef3855fc23f22e576e2c24a22af5,711f41b404997593de91e04fcc1f59688e1044f0fa4f719136967525d012500f,3.993640899658203,-0.016707420349121094,0.028103500604629517
WK4,WK,4,512,42,111,512,14d551e36a925b730c2fc620df4137bc0b3e07e504d9b5cb9fc5cb85d338e368,a1e4ee0bc81044d8d34d034b6006f7b58467d54ec34040550f16978e99753463,2.3651654720306396,-0.004929542541503906,0.014703439548611641
WK4,WK,4,512,43,104,512,2f973847de2910024e3dd468aef48343ee9914919544804bd2ce7b6274c96536,f5978599316fa5edaba4e3e44a42155b8b3abaf1a0d43ceb78648674621ece02,3.1945626735687256,0.046784400939941406,0.01951337791979313
